Price,Close,High,Low,Open,Volume
2025-03-03,1214.550048828125,1227.949951171875,1204.1500244140625,1210.5,45355976
2025-03-10,1250.050048828125,1255.5999755859375,1208.0,1208.0,37972699
2025-03-17,1343.0999755859375,1349.0,1254.75,1257.050048828125,93823879
2025-03-24,1348.3499755859375,1373.0,1327.199951171875,1355.949951171875,60007284
2025-03-31,1335.300048828125,1352.3499755859375,1315.4000244140625,1348.3499755859375,35569788
2025-04-07,1311.6500244140625,1325.0,1265.0,1295.25,58340643
2025-04-14,1406.699951171875,1408.9000244140625,1311.6500244140625,1311.6500244140625,46732100
2025-04-21,1404.800048828125,1436.0,1388.4000244140625,1436.0,74391656
2025-04-28,1430.0999755859375,1446.5999755859375,1400.0,1405.5999755859375,44769932
2025-05-05,1388.9000244140625,1448.9000244140625,1387.0,1440.0,50145535
2025-05-12,1454.0,1458.699951171875,1404.0,1409.4000244140625,55076178
2025-05-19,1449.800048828125,1459.699951171875,1427.800048828125,1446.5,35317816
2025-05-26,1445.800048828125,1471.5999755859375,1435.699951171875,1458.0,56419516
2025-06-02,1459.699951171875,1461.4000244140625,1426.4000244140625,1442.0,51618385
2025-06-09,1416.0999755859375,1466.800048828125,1403.5999755859375,1465.0,46590530
2025-06-16,1427.0999755859375,1433.300048828125,1404.699951171875,1416.5999755859375,40431041
2025-06-23,1462.199951171875,1466.0,1411.9000244140625,1417.0,60380544
2025-06-30,1442.800048828125,1461.9000244140625,1421.0999755859375,1461.800048828125,42703043
2025-07-07,1421.9000244140625,1445.0,1414.5999755859375,1437.0,34274650
2025-07-14,1425.800048828125,1433.800048828125,1408.5,1424.9000244140625,41761344
2025-07-21,1476.5999755859375,1484.0,1437.0,1448.0,25846097
