Price,Close,High,Low,Open,Volume
2024-10-28,1718.3958740234375,1744.8052936060396,1700.6906260907085,1723.0446833683225,57589198
2024-11-04,1735.359130859375,1752.2236517855613,1679.424544818291,1726.0120081094014,69454003
2024-11-11,1674.33056640625,1763.4007476257477,1653.9052424815711,1735.4581462368974,59417869
2024-11-18,1726.60546875,1739.8596826353648,1676.5560898618212,1681.5016830472543,69276682
2024-11-25,1776.506591796875,1816.1207211095068,1745.6955218368132,1765.626286694845,277389872
2024-12-02,1835.65576171875,1859.4934962466393,1755.6855456605858,1783.8754262528826,80328036
2024-12-09,1851.3828125,1859.5430412715375,1809.3452703435958,1833.4797892829708,45310805
2024-12-16,1752.2236328125,1849.602312514784,1747.8221032566314,1844.8051113630802,54341022
2024-12-23,1778.6826171875,1792.2829986618935,1761.3730407655446,1762.6094390813987,21635717
2024-12-30,1730.166259765625,1795.250313933979,1727.297912331468,1772.6983608670912,43319015
2025-01-06,1638.7222900390625,1738.0792081128134,1636.0022138069166,1721.1653036904206,54977973
2025-01-13,1618.93994140625,1644.607521934547,1606.625462578875,1622.1545770009163,53338960
2025-01-20,1631.8480224609375,1668.6431885167192,1607.7628863650166,1608.3069499277922,69240213
2025-01-27,1672.550048828125,1694.360162260864,1608.3068440374575,1623.2425107531167,56378714
2025-02-03,1713.895263671875,1747.772575910087,1645.349296014248,1651.8280711770487,61419432
2025-02-10,1676.40771484375,1704.6964840016415,1661.7193270831162,1698.6135009157586,47646275
2025-02-17,1674.083251953125,1718.989261116992,1658.9991931098252,1666.8626377837872,41622709
2025-02-24,1713.5491943359375,1718.3463956986209,1643.0249854328179,1662.8073586744197,67567941
2025-03-03,1670.86865234375,1724.0832831452756,1654.0536355671663,1720.8686475850463,54524598
2025-03-10,1688.02978515625,1702.075341775916,1651.8775726312945,1670.621321877159,35011425
2025-03-17,1751.086181640625,1754.7953765860927,1686.447301872678,1686.447301872678,42757150
2025-03-24,1808.306640625,1823.6379794710167,1754.3502915185854,1759.6420520686452,75702671
2025-03-31,1797.525390625,1821.907069020865,1746.1406037496147,1808.3066874344388,42437531
2025-04-07,1787.090087890625,1799.6024627305007,1719.2859573882529,1743.6183723225968,64394848
2025-04-14,1885.9525146484375,1898.811057323367,1787.090152148385,1787.090152148385,52069124
2025-04-21,1890.4034423828125,1957.366844840063,1871.2146379094613,1903.06420890937,77606161
2025-04-28,1900.9871826171875,1920.7695558776984,1879.5232351843188,1890.4035404775998,41308037
2025-05-05,1869.137451171875,1933.5291714176124,1866.2691037011123,1917.9010485631463,52985592
2025-05-12,1913.6478271484375,1940.354031023468,1876.3581018864081,1896.7339221759896,53207925
2025-05-19,1912.559814453125,1925.715140911602,1884.4688203955957,1915.9228420413544,40043418
2025-05-26,1923.73681640625,1928.6824094759654,1886.5459806703948,1913.9445179798101,56394237
2025-06-02,1957.1689453125,1974.5775294421348,1887.2383078822247,1909.097805014847,52195187
2025-06-09,1896.73388671875,1973.2916938777498,1892.1839651068349,1973.2916938777498,34149500
2025-06-16,1943.3212890625,1948.4647782910715,1896.1403795580966,1903.0642098433896,50851463
2025-06-23,1992.9752197265625,2005.042419127432,1920.6706695552675,1927.1988285875743,65534493
2025-06-30,1989.300048828125,2019.9000244140625,1977.9000244140625,2011.5,35820553
2025-07-07,1983.699951171875,2017.0,1977.0,1989.0,34991201
2025-07-14,1957.4000244140625,2022.699951171875,1953.0,1983.0,42120117
2025-07-21,2009.699951171875,2018.0,1976.5,1978.199951171875,19879711
